TO,FROM,REASON,SERVER,DATE,CHANNEL
Juankbell#7458,Mount Manu#3530,"@griff (💜, 💜) @Mount Manu for attending our Community Call and dishing some praise this past Thursday ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Mount Manu#3530,Mount Manu#3530,@Mount Manu  for the Harry Potter-looking vibes ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Atotsm#5719,Mount Manu#3530,for lurking and typing while I also lurk and type ,Token Engineering Commons,Jan-16-2022,🙏｜praise
sem  🐝#0161,Mount Manu#3530,@sem  🐝 for painstakingly going through all the parameters and everything to get the Commons Upgrade  to happen without any issues; everything’s launched now so major praise to these heroes ,Token Engineering Commons,Jan-16-2022,🙏｜praise
elessar.eth#7945,Mount Manu#3530,@sem  🐝 for painstakingly going through all the parameters and everything to get the Commons Upgrade  to happen without any issues; everything’s launched now so major praise to these heroes ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Nuggan#5183,Mount Manu#3530,@sem  🐝 for painstakingly going through all the parameters and everything to get the Commons Upgrade  to happen without any issues; everything’s launched now so major praise to these heroes ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Nuggan#5183,Mount Manu#3530,@Vitor Marthendal for continuing to work on the Commons Configuration Dashboard to make it just a little bit easier for us to parameterize for the final launch ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Vitor Marthendal#0090,Mount Manu#3530,@Vitor Marthendal for continuing to work on the Commons Configuration Dashboard to make it just a little bit easier for us to parameterize for the final launch ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for being such great cultural leaders in our DAO ,Token Engineering Commons,Jan-16-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for being such great cultural leaders in our DAO ,Token Engineering Commons,Jan-16-2022,🙏｜praise
kristofer#1475,Mount Manu#3530,for all his work on the new praise system and for all the quant preparation he’s doing ,Token Engineering Commons,Jan-16-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for all the progress you’ve had with the T.E.A.M.’s teams and their funding proposals ,Token Engineering Commons,Jan-16-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for all the work you do around preparing other people to lead ,Token Engineering Commons,Jan-16-2022,🙏｜praise
johnjonas#2307,Mount Manu#3530,for their commitment on the video production & animation team ,Token Engineering Commons,Jan-16-2022,🙏｜praise
alantv#0964,Mount Manu#3530,for their commitment on the video production & animation team ,Token Engineering Commons,Jan-16-2022,🙏｜praise
MarioRozo#3294,Mount Manu#3530,for their commitment on the video production & animation team ,Token Engineering Commons,Jan-16-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for their commitment on the video production & animation team ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Nuggan#5183,Mount Manu#3530,for participating in the past debates ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,for participating in the past debates ,Token Engineering Commons,Jan-16-2022,🙏｜praise
natesuits#4789,Mount Manu#3530,for participating in the past debates ,Token Engineering Commons,Jan-16-2022,🙏｜praise
karmaticacid#1218,Mount Manu#3530,for participating in the past debates ,Token Engineering Commons,Jan-16-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,for participating in the past debates ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for participating in the past debates ,Token Engineering Commons,Jan-16-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) for hosting the Params Debates ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for the community insights that they have and share with us all ,Token Engineering Commons,Jan-16-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for the community insights that they have and share with us all ,Token Engineering Commons,Jan-16-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
liviade#1387,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
chuygarcia.eth#6692,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Zeptimus#3359,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
eduardovegap#0422,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
iviangita#3204,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
karmaticacid#1218,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Vyvy-vi#5040,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
natesuits#4789,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
solsista#5370,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
ygg_anderson#4998,Mount Manu#3530,"@tam @griff (💜, 💜) 
 for having stewarded our community onward since the genesis, through the Hatch and now passed the Commons Upgrade ",Token Engineering Commons,Jan-16-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for engaging with Gravity ,Token Engineering Commons,Jan-16-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,for engaging with Gravity ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for engaging with Gravity ,Token Engineering Commons,Jan-16-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,for cooking to Edu & co. last Friday in Costa Rica ,Token Engineering Commons,Jan-16-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@griff (💜, 💜) for accepting the engagement photos that Edu took for you guys! ",Token Engineering Commons,Jan-16-2022,🙏｜praise
karmaticacid#1218,Mount Manu#3530,"@griff (💜, 💜) for accepting the engagement photos that Edu took for you guys! ",Token Engineering Commons,Jan-16-2022,🙏｜praise
acidlazzer#5796,Mount Manu#3530,for all his support (not only in the graphics sector bu also in the morale sector) ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Mount Manu#3530,Mount Manu#3530,@Mount Manu @David (please DYOR...)  for joining in as new onboarding guides ,Token Engineering Commons,Jan-16-2022,🙏｜praise
David (please DYOR...)#4116,Mount Manu#3530,@Mount Manu @David (please DYOR...)  for joining in as new onboarding guides ,Token Engineering Commons,Jan-16-2022,🙏｜praise
r33pich33p#6906,Mount Manu#3530,@Mount Manu @David (please DYOR...)  for joining in as new onboarding guides ,Token Engineering Commons,Jan-16-2022,🙏｜praise
ALOYSIOUS#3049,Mount Manu#3530,"for being the unofficial ghost guides of our community, unsung heroes of old! ",Token Engineering Commons,Jan-16-2022,🙏｜praise
nic#9212,Mount Manu#3530,"for being the unofficial ghost guides of our community, unsung heroes of old! ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Vyvy-vi#5040,Mount Manu#3530, for keeping tabs on all things bots ,Token Engineering Commons,Jan-16-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for being YGG’s fun and inspiring co-researcher in the Governauts Rewards Research Group (and for doing such an awesome job with Soft Gov) ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for always being available and for always facilitating such good brainstorming sessions such as the Stewards Council ,Token Engineering Commons,Jan-16-2022,🙏｜praise
bends#3537,Mount Manu#3530,"because even though YGG hasn’t met you yet, he thinks you have cool name and a cool picture! ",Token Engineering Commons,Jan-16-2022,🙏｜praise
kristofer#1475,Mount Manu#3530,for the great Rewards System demo this week for the backend ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Nebs#2035,Mount Manu#3530,for the great Rewards System demo this week for the backend ,Token Engineering Commons,Jan-16-2022,🙏｜praise
MorganicMovement 🍄#1085,Mount Manu#3530,@MorganicMovement 🍄 for stepping up into being very valuable contributors for Gravity ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Leen#8610,Mount Manu#3530,@MorganicMovement 🍄 for stepping up into being very valuable contributors for Gravity ,Token Engineering Commons,Jan-16-2022,🙏｜praise
sem  🐝#0161,Mount Manu#3530,"@sem  🐝 @griff (💜, 💜) for all the test deployments this week and then finally the launch ",Token Engineering Commons,Jan-16-2022,🙏｜praise
elessar.eth#7945,Mount Manu#3530,"@sem  🐝 @griff (💜, 💜) for all the test deployments this week and then finally the launch ",Token Engineering Commons,Jan-16-2022,🙏｜praise
"griff (💜, 💜)#8888",Mount Manu#3530,"@sem  🐝 @griff (💜, 💜) for all the test deployments this week and then finally the launch ",Token Engineering Commons,Jan-16-2022,🙏｜praise
liviade#1387,Mount Manu#3530,for all the decision-processes that she has fostered in the TEC ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Juankbell#7458,Mount Manu#3530,for supporting the proposals that you argued for with clarity and conviction ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Tam2140#9361,Mount Manu#3530,for supporting the proposals that you argued for with clarity and conviction ,Token Engineering Commons,Jan-16-2022,🙏｜praise
divine_comedian#5493,Mount Manu#3530,for supporting the proposals that you argued for with clarity and conviction ,Token Engineering Commons,Jan-16-2022,🙏｜praise
Nuggan#5183,Mount Manu#3530,for supporting the proposals that you argued for with clarity and conviction ,Token Engineering Commons,Jan-16-2022,🙏｜praise
karmaticacid#1218,Mount Manu#3530,for designing our winning proposal: Goldilocks! ,Token Engineering Commons,Jan-16-2022,🙏｜praise
akrtws (TE Academy)#4246,Mount Manu#3530,@akrtws (TE Academy) for supporting the TE Academy team and for giving us some of your valuable time to sync ,Token Engineering Commons,Jan-16-2022,🙏｜praise
acidlazzer#5796,Mount Manu#3530,for the animation & video production team: I can’t believe how much progress you guys have accomplished ,Token Engineering Commons,Jan-16-2022,🙏｜praise
alantv#0964,Mount Manu#3530,for the animation & video production team: I can’t believe how much progress you guys have accomplished ,Token Engineering Commons,Jan-16-2022,🙏｜praise
johnjonas#2307,Mount Manu#3530,for the animation & video production team: I can’t believe how much progress you guys have accomplished ,Token Engineering Commons,Jan-16-2022,🙏｜praise
MarioRozo#3294,Mount Manu#3530,for the animation & video production team: I can’t believe how much progress you guys have accomplished ,Token Engineering Commons,Jan-16-2022,🙏｜praise
AnaTech#7412,Mount Manu#3530,for so much work getting the TE Academy team good & ready ,Token Engineering Commons,Jan-16-2022,🙏｜praise
angieberryberry#9822,Mount Manu#3530,for so much work getting the TE Academy team good & ready ,Token Engineering Commons,Jan-16-2022,🙏｜praise
sem  🐝#0161,Mount Manu#3530,"@sem  🐝 @griff (💜, 💜) for making the Commons Upgrade a reality: thank you all ",Token Engineering Commons,Jan-16-2022,🙏｜praise
elessar.eth#7945,Mount Manu#3530,"@sem  🐝 @griff (💜, 💜) for making the Commons Upgrade a reality: thank you all ",Token Engineering Commons,Jan-16-2022,🙏｜praise
Nuggan#5183,Mount Manu#3530,"@sem  🐝 @griff (💜, 💜) for making the Commons Upgrade a reality: thank you all ",Token Engineering Commons,Jan-16-2022,🙏｜praise
